id,name,rank,parent_id,size
584324,Vesperidae,7,7041,5
584723,Semisulcospiridae,7,3696304,179
584885,Amphisoleniaceae,7,447211,8
584901,Citharistaceae,7,447211,2
585893,Picobirnaviridae,7,2732549,567
586242,Procatopodidae,7,28738,52
587470,Heterogloeales,6,33859,1
587471,Heterogloeaceae,7,587470,1
588353,Bathypontiidae,7,6833,6
588354,Typhloscolecidae,7,6348,49
588419,Godzilliidae,7,116564,10
588673,Solirubrobacterales,6,1497346,137
588674,Thermoleophilales,6,1497346,7
588814,Candidatus Methanophagales,6,224756,20
589342,Pyrenomonadales,6,3027,237
589343,Geminigeraceae,7,589342,41
589344,Pyrenomonadaceae,7,589342,121
589345,Chroomonadaceae,7,589342,70
589350,Cryptomonadales,6,3027,126
589351,Hemiselmidaceae,7,589350,34
589438,Telonemida,6,3697903,18
589444,Cryomonadida,6,1004930,38
589449,Mediophyceae,5,2836,280
589512,Lophodiniales,6,2864,16
589513,Lophodiniaceae,7,589512,16
589526,Sympagohydridae,7,406427,1
589687,Conualeviidae,7,70849,2
590977,Florenciellales,6,39119,19
590978,Rhizochromulinales,6,39119,24
592017,Polystilifera,6,6225,68
592018,Dinonemertidae,7,592017,2
592024,Malacobdellidae,7,88946,5
592673,Epiclintidae,7,33832,3
596497,Nitriliruptorales,6,908620,8
596498,Nitriliruptoraceae,7,596497,6
597359,Kiloniellaceae,7,204441,23
598726,Platyxanthidae,7,6683,5
598733,Pilumnoididae,7,6683,2
599729,Wickerhamomycetaceae,7,3243778,147
600333,Mohoidae,7,9126,5
603422,Mytilinidiales,6,147541,45
603431,Gloniaceae,7,3402114,52
603452,Girellidae,7,1489940,15
604278,Volutomitridae,7,6479,9
604279,Costellariidae,7,6479,140
610283,Aegisthidae,7,41212,99
610285,Ancorabolidae,7,41212,3
610290,Cylindropsyllidae,7,41212,6
610291,Darcythompsoniidae,7,41212,5
610293,Hamondiidae,7,41212,1
610295,Laophontidae,7,41212,29
610298,Leptastacidae,7,41212,17
610299,Leptopontiidae,7,41212,4
610300,Longipediidae,7,3024083,9
610301,Louriniidae,7,41212,1
610302,Neobradyidae,7,41212,7
610303,Normanellidae,7,41212,6
610305,Orthopsyllidae,7,41212,5
610306,Paramesochridae,7,41212,2
610307,Parastenocarididae,7,41212,48
610308,Phyllognathopodidae,7,41212,5
610309,Porcellidiidae,7,41212,2
610310,Pseudotachidiidae,7,41212,23
610314,Superornatiremidae,7,41212,1
610315,Tachidiidae,7,41212,5
610316,Tetragonicipitidae,7,41212,6
610317,Thompsonulidae,7,41212,2
610318,Archinotodelphyidae,7,84308,4
610325,Notodelphyidae,7,84308,8
610327,Speleoithonidae,7,84308,1
610328,Thaumatopsyllidae,7,84308,2
611790,Strabomantidae,7,8342,970
613034,Eleutherodactylidae,7,8342,362
613037,Craugastoridae,7,8342,231
613053,Ceratophryidae,7,8342,58
613056,Batrachylidae,7,8342,10
613061,Cycloramphidae,7,8342,36
613062,Alsodidae,7,8342,127
613072,Hylodidae,7,8342,62
613086,Calyptocephalellidae,7,8342,4
614056,Holophryidae,7,6001,6
614208,Belohinidae,7,7041,1
616676,Draconematidae,7,73930,62
619313,Sphaeronematidae,7,6236,9
620905,Hoplestigmataceae,7,1538097,2
620909,Limeaceae,7,3524,13
622450,Actinopolysporales,6,1760,105
622451,Actinopolysporaceae,7,622450,105
622452,Kineosporiales,6,1760,198
622454,Cryptosporangiaceae,7,2495577,33
626279,Triticellidae,7,51985,3
626425,Acanthizidae,7,9126,70
629284,Iblomorpha,6,116172,2
629291,Rhizolepadidae,7,3696396,1
629292,Lithotryidae,7,2899683,5
629293,Pollicipedidae,7,2899683,11
629714,Hypericaceae,7,3646,440
629715,Irvingiaceae,7,3646,9
629717,Peraceae,7,3646,36
629767,Petrosaviales,6,3398,6
629768,Picramniales,6,3398,43
630265,Brachycladiidae,7,27871,33
630724,Euclichthyidae,7,8043,1
632898,Abyssoanthidae,7,44927,5
633392,Iamiaceae,7,84993,26
634669,Ektaphelenchidae,7,6236,1
637851,Gongylonematidae,7,6236,11
639021,Magnaporthales,6,147550,349
639208,Koralionastetales,6,147550,2
639603,Myriopathidae,7,44168,12
640293,Candidatus Methylomirabilota,4,3696272,295
640870,Stathmopodidae,7,7088,89
641105,Diazonidae,7,32436,5
641220,Tontoniidae,7,3696472,13
641853,Elusimicrobia,5,74152,39
641854,Elusimicrobiales,6,641853,37
641876,Elusimicrobiaceae,7,641854,34
642598,Lobulomycetales,6,451435,22
642599,Lobulomycetaceae,7,642598,14
642607,Cladochytriales,6,451435,57
642610,Rhizophlyctidales,6,451435,19
643742,Hadrosauridae,7,3696311,1
643767,Cryptophialidae,7,2899740,5
643768,Lithoglyptidae,7,2899739,44
643776,Lauridae,7,116171,2
643777,Petrarcidae,7,116171,1
643778,Synagogidae,7,116171,3
645430,Tiarannidae,7,500008,4
645978,Zephroniidae,7,118461,55
646050,Linguatulidae,7,7563,4
646145,Nematogenyidae,7,7995,1
646282,Heteroporidae,7,97265,5
646311,Densiporidae,7,97265,1
646317,Cinctiporidae,7,97265,1
646319,Frondiporidae,7,97265,2
646321,Horneridae,7,97265,4
646406,Annectocymidae,7,97265,1
647085,Monorhaphididae,7,269027,1
648070,Aporhynchidae,7,56692,2
648077,Rhopalothylacidae,7,56692,1
648666,Calliostomatidae,7,2315720,44
648777,Sandokanidae,7,43271,26
649108,Cymbuliidae,7,977783,9
649145,Atlantidae,7,216294,34
649146,Peraclidae,7,977783,18
649775,Synergistia,5,508458,231
649776,Synergistales,6,649775,229
649777,Synergistaceae,7,649776,104
650048,Coccidiniales,6,2864,6
650049,Chytriodiniaceae,7,650048,6
650287,Actinocephalidae,7,35087,8
650290,Hirmocystidae,7,35087,12
650296,Stenophoridae,7,35087,6
650297,Sphaerocystidae,7,35087,2
650329,Stylocephalidae,7,35087,11
650592,Teloganodidae,7,30073,44
651137,Nitrososphaerota,4,1783275,1232
651389,Warnowiaceae,7,2953,43
651755,Acanthocotylidae,7,2486286,5
651769,Amphibdellatidae,7,2486284,1
651809,Phaselicystidaceae,7,3031712,3
652083,Hypothalassiidae,7,6683,1
652085,Domeciidae,7,6683,10
652087,Tanaochelidae,7,6683,2
652088,Tetraliidae,7,6683,22
654128,Marasmiaceae,7,5338,594
654833,Geoglossales,6,663566,143
655086,Dalceridae,7,7088,31
655087,Micronoctuidae,7,7088,6
655089,Callidulidae,7,7088,6
655153,Aididae,7,7088,4
655175,Alucitidae,7,7088,32
655176,Cyclotornidae,7,7088,10
655177,Oenosandridae,7,7088,13
655178,Doidae,7,7088,6
655351,Cohaesibacteraceae,7,356,38
655439,Carybdeida,6,6137,47
655440,Chirodropida,6,6137,19
655441,Alatinidae,7,655439,6
655442,Tamoyidae,7,655439,6
655443,Tripedaliidae,7,655439,5
655585,Leilasteridae,7,41166,1
658123,Vacuolariaceae,7,658125,6
658124,Chattonellaceae,7,658125,20
658125,Chattonellales,6,38410,27
658449,Armophorea,5,5878,167
658648,Colaconematales,6,2806,20
658649,Colaconemataceae,7,658648,17
659329,Balanionidae,7,6001,1
660062,Methermicoccaceae,7,94695,4
660274,Phyllodactylidae,7,8509,162
660925,Telonemia,4,3696289,21
661027,Rhodellophyceae,5,2763,15
661028,Rhodellales,6,661027,12
661029,Rhodellaceae,7,661028,12
662023,Phialellidae,7,500008,1
663566,Geoglossomycetes,5,4890,148
663712,Spirocercidae,7,6236,20
664464,Leptosomatidae,7,57287,44
664851,Travassosinematidae,7,6236,21
664868,Mesidionematidae,7,6236,2
664869,Hystrignathidae,7,6236,21
665596,Inocybaceae,7,5338,2737
665598,Sinuolineidae,7,35583,17
665637,Amplistromataceae,7,3696677,21
665962,Scrobiculariidae,7,2783445,1
666505,Phycisphaerae,5,203682,112
666506,Phycisphaerales,6,666505,77
666507,Phycisphaeraceae,7,666506,23
667167,Dicaeidae,7,9126,37
667382,Baerida,6,27929,10
667383,Baeriidae,7,667382,9
668547,Teratosphaeriaceae,7,2726947,477
669221,Dondersiidae,7,1077249,30
669224,Gymnomeniidae,7,1077249,13
669523,Bartheletiaceae,7,2231720,1
672052,Caprogammaridae,7,6821,1
672118,Cytheromatidae,7,84318,2
673384,Thelyphonidae,7,58151,20
675061,Gammaflexiviridae,7,675063,23
675063,Tymovirales,6,2732461,850
675064,Alphaflexiviridae,7,675063,164
675068,Betaflexiviridae,7,675063,364
675071,Virgaviridae,7,2732544,301
675072,Secoviridae,7,464095,309
675437,Moinidae,7,84337,97
676060,Tullbergiidae,7,730331,48
681539,Prokoeneniidae,7,88344,1
681950,Glomerellaceae,7,1028384,2265
683158,Didymellaceae,7,92860,2260
683616,Acanthodrilidae,7,2803884,118
683719,Dolichomacrostomidae,7,39215,17
684783,Moniligastrida,6,42113,63
684784,Moniligastridae,7,684783,63
685045,Chiropsalmidae,7,655440,5
685120,Ceratobatrachidae,7,8342,145
685122,Dicroglossidae,7,8342,898
685124,Micrixalidae,7,8342,38
685125,Nyctibatrachidae,7,8342,79
685128,Ptychadenidae,7,8342,156
685130,Pyxicephalidae,7,8342,121
685134,Phrynobatrachidae,7,8342,135
685171,Ranixalidae,7,8342,64
685936,Opistocystidae,7,2937015,1
685948,Fervidicoccales,6,183924,6
685949,Fervidicoccaceae,7,685948,5
686992,Parentodiniidae,7,40634,1
687154,Schreckensteiniidae,7,7088,25
687156,Ypsolophidae,7,7088,68
687329,Anelloviridae,7,3420546,636
687330,Glyphipterigidae,7,7088,87
687453,Platacanthomyidae,7,9989,10
689451,Oziidae,7,6683,22
689704,Candidatus Rhabdochlamydiaceae,7,1963360,21
689766,Helicodontidae,7,6527,5
689769,Trissexodontidae,7,6527,73
689772,Gittenbergeriidae,7,6527,1
691687,Acrolophidae,7,7088,44
691742,Gastrothylacidae,7,27871,36
691771,Azecidae,7,6527,12
692364,Coelostomidiidae,7,7524,9
692528,Cinetochilidae,7,198613,9
692910,Lynchellidae,7,238897,11
693071,Caldisericia,5,67814,19
693072,Caldisericales,6,693071,18
693073,Caldisericaceae,7,693072,6
693141,Placidae,7,6001,5
693749,Osmundales,6,241806,24
693760,Hymenophyllales,6,241806,454
693761,Gleicheniales,6,241806,128
693762,Schizaeales,6,241806,151
693763,Cyatheales,6,241806,567
693765,Lygodiaceae,7,693762,36
693766,Anemiaceae,7,693762,87
693767,Thyrsopteridaceae,7,693763,1
693768,Cibotiaceae,7,693763,12
693770,Culcitaceae,7,693763,3
693775,Saccolomataceae,7,3268,15
693794,Onocleaceae,7,3268,6
693797,Tectariaceae,7,3268,202
693869,Hemispeiridae,7,198615,3
693918,Plesiotrichopidae,7,238898,4
693921,Sporadotrichida,6,33829,242
695564,Erebidae,7,7088,8627
696215,Carukiidae,7,655439,15
696250,Artheneidae,7,7524,5
696477,Paraspathidiidae,7,5989,2
698787,Desmacididae,7,27925,1
699189,Iflaviridae,7,464095,452
699220,Cimidae,7,3696304,1
699222,Ebalidae,7,3696304,2
699237,Murchisonellidae,7,3696304,1
700052,Unduloribatidae,7,83137,4
700636,Phyxelididae,7,6893,24
700642,Chummidae,7,6893,1
700678,Penestomidae,7,6893,3
700702,Calyptosporidae,7,75739,7
702679,Pediciidae,7,7147,153
702680,Cylindrotomidae,7,7147,21
703243,Bruniales,6,3398,70
703245,Escalloniales,6,3398,57
703246,Paracryphiales,6,3398,8
703253,Calophyllaceae,7,3646,164
703405,Talinaceae,7,3524,23
703406,Anacampserotaceae,7,3524,28
703407,Montiaceae,7,3524,291
703474,Micrabaciidae,7,6125,11
703495,Microthyriales,6,147541,52
704094,Eviphididae,7,34634,15
704095,Ameroseiidae,7,34634,119
704096,Podocinidae,7,34634,12
704097,Haemogamasidae,7,34634,20
704100,Digamasellidae,7,34634,655
704106,Laelaptonyssidae,7,34634,1
704109,Pachylaelapidae,7,34634,71
704110,Parholaspididae,7,34634,38
704111,Raillietiidae,7,34634,1
704112,Rhodacaridae,7,34634,226
704113,Spelaeorhynchidae,7,34634,1
704141,Dinobryaceae,7,96792,37
706661,Notocrinidae,7,7581,1
706662,Colobometridae,7,7581,28
706663,Himerometridae,7,7581,28
706664,Isselicrinidae,7,55652,3
706665,Guillecrinidae,7,7581,1
707756,Charitometridae,7,7581,10
707758,Thalassometridae,7,7581,15
707760,Bourgueticrinidae,7,228674,4
707761,Hyocrinida,6,35069,23
707762,Hyocrinidae,7,707761,23
707769,Pentametrocrinidae,7,7581,10
707770,Phrynocrinidae,7,228674,1
707772,Vityazicrinidae,7,228674,1
707773,Porphyrocrinidae,7,228674,4
707774,Proisocrinidae,7,55652,1
707775,Zenometridae,7,7581,10
707777,Tropiometridae,7,7581,5
707778,Ptilometridae,7,7581,3
708249,Parabirojimidae,7,33832,3
708308,Syringophilidae,7,83136,57
708317,Alycidae,7,83137,82
708320,Tydeidae,7,83136,574
708415,Microtrombidiidae,7,83136,171
708417,Gymnodamaeidae,7,83137,124
708419,Hydryphantidae,7,83136,199
710149,Sclerocrinidae,7,228689,1
710184,Stygarctidae,7,710185,6
710185,Arthrotardigrada,6,89368,54
710186,Echiniscoidea,6,89368,335
713634,Ferritrophicales,6,28216,3
713635,Ferritrophicaceae,7,713634,3
714581,Trypetheliales,6,147541,175
714593,Strigulaceae,7,1824641,60
714940,Tetraplosphaeriaceae,7,92860,97
715221,Caldicoprobacteraceae,7,3120405,11
715274,Aigialaceae,7,92860,31
715292,Amniculicolaceae,7,92860,41
715295,Ganymedidae,7,35087,3
715298,Lentitheciaceae,7,92860,161
715496,Morosphaeriaceae,7,92860,50
715983,Alciopidae,7,6348,45
716565,Osstellidae,7,6236,1
716578,Elaphonematidae,7,6236,2
716580,Bicirronematidae,7,6236,4
716585,Acrospermales,6,147541,32
716594,Jobellisiaceae,7,3696677,4
716651,Australimyzidae,7,7147,3
716655,Marginidae,7,7147,2
716656,Sydowiellaceae,7,5114,32
716657,Neminidae,7,7147,2
716658,Chorioactidaceae,7,5185,14
717061,Paranassulidae,7,39563,5
717088,Scaphidiodontidae,7,352445,2
717954,Lindgomycetaceae,7,92860,74
717963,Methylacidiphilales,6,1955630,18
717964,Methylacidiphilaceae,7,717963,16
721927,Jaapiales,6,155619,7
721929,Jaapiaceae,7,721927,7
721947,Amylocorticiales,6,155619,79
721957,Amylocorticiaceae,7,721947,68
722446,Symphysanodontidae,7,3051910,8
722750,Parmales,6,91989,27
722751,Triparmaceae,7,722750,23
723527,Polypocephalidae,7,108263,16
723660,Parisididae,7,3028851,6
723795,Cornulariidae,7,3028851,2
723806,Cuniculidae,7,9989,2
723907,Simplicimonadidae,7,740972,9
723924,Honigbergiellidae,7,740974,12
725120,Opheliida,6,6341,6
730330,Entomobryomorpha,6,30001,10515
730331,Poduromorpha,6,30001,2937
734141,Arbacioida,6,7625,15
735274,Millericrinida,6,35069,27
740972,Tritrichomonadida,6,3696395,44
740973,Dientamoebidae,7,740972,9
740974,Honigbergiellida,6,3696395,23
740975,Hexamastigidae,7,740974,4
740976,Cristamonadida,6,3696395,90
740983,Tritrichomonadidae,7,740972,19
740984,Hypotrichomonadida,6,3696395,31
740985,Hypotrichomonadidae,7,740984,31
741009,Tricercomitidae,7,740974,1
741011,Spirotrichosomidae,7,285692,2
742030,Salinisphaerales,6,1236,48
742031,Salinisphaeraceae,7,742030,46
742520,Ophiotrichidae,7,2783457,255
742845,Malasseziaceae,7,162474,45
742846,Ceraceosorales,6,452283,6
742847,Ceraceosoraceae,7,742846,5
743724,Candidatus Aenigmatarchaeota,4,1783276,35
743725,Candidatus Iainarchaeota,4,1783276,21
744530,Dissoconiaceae,7,2726947,70
744603,Bathysciadiidae,7,3696304,5
747500,Floromycetaceae,7,62921,10
747666,Liolopidae,7,6180,8
748682,Fryeellaceae,7,29247,6
748726,Hymenocladiaceae,7,29247,20
749174,Calocalanidae,7,6833,18
749182,Corycaeidae,7,84310,22
749189,Desmopteridae,7,977783,7
749955,Hermaeidae,7,3696304,5
753474,Anomoeotidae,7,7088,2
753496,Eriocottidae,7,7088,109
753499,Bedelliidae,7,7088,17
753616,Andesianidae,7,7088,1
753618,Crinopterygidae,7,7088,1
753619,Dudgeoneidae,7,7088,5
753635,Copromorphidae,7,7088,24
753637,Arrhenophanidae,7,7088,2
753687,Tineodidae,7,7088,12
753690,Immidae,7,7088,78
753692,Brachodidae,7,7088,17
754029,Epermeniidae,7,7088,78
754034,Prototheoridae,7,7088,3
754036,Pterothysanidae,7,7088,2
754162,Hydrozoanthidae,7,44927,22
754196,Polydiniellidae,7,40634,1
756396,Wrangeliaceae,7,2802,19
758488,Lopadorrhynchidae,7,6348,31
758767,Paramphistomatidae,7,27871,13
760211,Braithwaiteaceae,7,480566,1
760213,Orthodontiales,6,3214,14
760214,Aulacomniales,6,3214,13
761540,Caecidae,7,216294,61
761932,Matutidae,7,6683,7
762540,Trimenoponidae,7,1930602,7
763136,Charcotiidae,7,70849,1
763543,Akiodorididae,7,70849,4
763928,Kofoidiniaceae,7,2964,8
764588,Phreatoicopsidae,7,29979,1
764965,Parapseudidae,7,75398,9
764966,Leptocheliidae,7,75398,18
764968,Nototanaidae,7,75398,3
764969,Pseudotanaidae,7,75398,21
765020,Abyssochrysidae,7,3696304,4
766764,Debaryomycetaceae,7,2916678,1022
767018,Diaporthaceae,7,5114,2931
767325,Echinoptilidae,7,3028851,7
767765,Platyophryidae,7,88560,11
768124,Stigmaeidae,7,83136,341
768125,Hungarohydracaridae,7,83136,2
768126,Hydrachnidae,7,83136,44
768140,Charinidae,7,61977,44
768141,Selenoribatidae,7,83137,33
768503,Cytophagia,5,976,2480
768507,Cytophagales,6,768503,2472
768616,Scolodontidae,7,6527,14
768649,Thermosporotrichaceae,7,388448,14
768667,Thermogemmatisporales,6,388447,11
768668,Thermogemmatisporaceae,7,768667,10
769008,Bryocryptellidae,7,10207,8
792580,Golfingiida,6,6433,102
795747,Ignavibacteria,5,1134404,138
795748,Ignavibacteriales,6,795747,56
795749,Ignavibacteriaceae,7,795748,18
795941,Asteroschematidae,7,55618,52
797087,Symbiontida,6,3696807,3
797150,Evocoidae,7,7147,1
797205,Lomanotidae,7,70849,5
797206,Scyllaeidae,7,70849,11
797207,Piseinotecidae,7,70849,1
797265,Mandeliidae,7,70849,1
797267,Pinufiidae,7,70849,2
798225,Galatheacarididae,7,6683,1
856330,Nuculanida sp.,6,6544,100
856643,Bathyspinulidae,7,856330,6
856644,Phaseolidae,7,856330,1
856645,Siliculidae,7,856330,3
856646,Tindariidae,7,856330,3
856791,Antipodactidae,7,6103,1
856792,Isanthidae,7,6103,1
859930,Odontostomidae,7,6527,26
862230,Radiophryidae,7,278828,16
862241,Physalacriaceae,7,5338,514
862251,Chlamydophryidae,7,2603933,12
862265,Chromocyphellaceae,7,5338,7
862436,Diplopeltidae,7,114861,29
862627,Falsicingulidae,7,216294,2
863639,Scolopocryptopidae,7,41361,15
863641,Oryidae,7,60154,7
863764,Deltopylidae,7,31277,1
864015,Icaleptidae,7,43271,10
864076,Escadabiidae,7,43271,14
864077,Kimulidae,7,43271,9
864105,Synthetonychiidae,7,43271,6
864112,Guasiniidae,7,43271,2
864307,Bomolochidae,7,84310,24
864675,Paracucumidae,7,7707,4
864676,Elpidiidae,7,55636,41
864889,Dacryopilumnidae,7,6683,1
864890,Dairoididae,7,6683,2
864892,Pseudoziidae,7,6683,2
864893,Menippidae,7,6683,6
866787,Alvernaviridae,7,2732553,1
867921,Haemeschariaceae,7,28017,1
869208,Echinarachniidae,7,31186,1
870583,Parasquillidae,7,75390,6
871006,Acidilobales,6,183924,47
871007,Acidilobaceae,7,871006,40
872511,Ilbiidae,7,977784,1
872514,Runcinidae,7,977784,30
879269,Flatbergiaceae,7,13802,2
880246,Thysanostomatidae,7,37535,2
880247,Atorellidae,7,86058,3
880248,Lychnorhizidae,7,37535,10
880249,Linuchidae,7,86058,6
880250,Paraphyllinidae,7,86058,6
880256,Lobonematidae,7,37535,7
880551,Campephagidae,7,9126,86
880966,Ancistridae,7,198615,5
883841,Diaixidae,7,6833,5
883842,Arietellidae,7,6833,12
883843,Phaennidae,7,6833,14
883844,Sulcanidae,7,6833,1
884219,Aitengidae,7,259634,6
884235,Acochlidiidae,7,259634,18
884236,Asperspinidae,7,259634,14
884237,Platyhedylidae,7,3696304,4
884247,Hyperbionychidae,7,6833,1
885426,Zetorchestidae,7,83137,6
885429,Charassobatidae,7,83137,14
885430,Niphocepheidae,7,83137,1
885434,Neoliodidae,7,83137,36
887186,Serendipidae,7,56708,20
891380,Ralfsiales,6,2870,85
891383,Thoreales,6,2806,25
903867,Barbouriidae,7,6683,10
904388,Phyllostauridae,7,85460,16
904397,Astrolithidae,7,65578,2
906789,Xenophoridae,7,216294,21
908620,Nitriliruptoria,5,201174,33
908621,Euzebyales,6,908620,10
908622,Euzebyaceae,7,908621,8
908824,Vuilleminiaceae,7,452338,24
908827,Punctulariaceae,7,452338,28
908954,Milyeringidae,7,1489878,2
909415,Kreyellidae,7,88571,6
909627,Sagiolechiaceae,7,38074,9
909750,Meiodiscaceae,7,2819,10
909851,Crenuchidae,7,7991,146
909929,Selenomonadales,6,909932,397
909930,Acidaminococcaceae,7,1843488,91
909932,Negativicutes,5,1239,1175
910243,Pseudunelidae,7,259634,5
910260,Ganitidae,7,259634,11
910397,Crymostygidae,7,6821,1
910398,Pseudocrangonyctidae,7,6821,35
911337,Hedruridae,7,6236,4
914235,Octochaetidae,7,2803884,6
926274,Myosporidae,7,926275,1
926275,Crustaceacida,6,3696302,3
926346,Pithophoraceae,7,3183,69
928797,Megalomastomatidae,7,75116,2
928798,Pupinidae,7,75116,36
928852,Candidatus Bathyarchaeota,4,1783275,97
929463,Facelinidae,7,70849,91
929598,Okellyaceae,7,3183,2
929605,Phallomedusidae,7,3696304,2
929606,Maningrididae,7,3696304,1
930020,Rufusiales,6,446134,1
930021,Rufusiaceae,7,930020,1
930023,Compsopogonophyceae,5,2763,59
930024,Compsopogonales,6,930023,7
930025,Boldiaceae,7,930024,4
930320,Cynodontidae,7,7991,5
930979,Lyophyllaceae,7,5338,689
932764,Dogielinotidae,7,6821,18
933258,Pseudoplagiostomataceae,7,5114,33
938097,Ethmodiscales,6,33836,1
938125,Ethmodiscaceae,7,938097,1
938129,Hemicyclopinidae,7,84308,3
940447,Sugiuridae,7,500008,1
940683,Diapheridae,7,6527,5
941176,Euryalidae,7,55618,27
941245,Asterolamprales,6,33836,2
941246,Asterolampraceae,7,941245,2
941277,Riseriellidae,7,6219,9
942712,Bubaridae,7,1779154,14
942713,Heteroxyidae,7,1779152,33
943263,Coniocessiaceae,7,37989,24
944424,Valvulinidae,7,196922,1
944429,Globotextulariidae,7,196922,1
944563,Drymonematidae,7,6143,6
944612,Pythiogetonaceae,7,121069,12
944644,Marseilleviridae,7,2732555,51
945255,Neozoanthidae,7,44927,8
947083,Cephaloidophoridae,7,35087,13
947087,Uradiophoridae,7,35087,3
947094,Porosporidae,7,35087,9
947190,Microhypsibiidae,7,149990,3
947604,Drepanogigantidae,7,592017,1
947607,Gorgonorhynchidae,7,6219,12
947608,Paradrepanophoridae,7,592017,1
947991,Moitessieriidae,7,216294,3
948950,Pilosa,6,40674,29
948951,Cingulata,6,40674,33
948954,Cyclopedidae,7,948950,3
977767,Cycloneritida,6,6448,332
977778,Draparnaudiidae,7,6527,2
977783,Pteropoda,6,6448,390
977784,Runcinacea,6,6448,31
979628,Daniconematidae,7,6236,2
981393,Neohodgsoniales,6,186770,1
981395,Neohodgsoniaceae,7,981393,1
981396,Lunulariales,6,186770,1
981534,Psilostomidae,7,27871,44
981671,Miniopteridae,7,9397,73
983657,Salisapiliaceae,7,4776,13
983669,Prosthiostomidae,7,6163,39
983684,Cestoplanidae,7,6163,9
983685,Gnesiocerotidae,7,6163,3
983686,Pseudostylochidae,7,6163,3
983688,Pleioplanidae,7,6163,3
984056,Stokesiidae,7,33825,5
984256,Placunidae,7,106218,6
984489,Dumortieraceae,7,28908,1
984491,Moerckiaceae,7,402723,5
984499,Ptilidiales,6,186771,9
984500,Herzogianthaceae,7,984499,1
984509,Lophocoleaceae,7,3199,111
984539,Myliaceae,7,3199,4
984547,Blepharidophyllaceae,7,3199,4
984551,Solenostomataceae,7,3199,77
984968,Monocarpaceae,7,37407,1
985687,Ocythoidae,7,6638,1
